meter_number,poc_number,branch,vending_category,location,first_transaction_month,last_transaction_month,is_violation,lifetime_total_units,lifetime_total_transactions,lifetime,total_blank_periods,avg_monthly_units_over_blank_periods,std_monthly_units_over_blank_periods,last_blank_period_start,last_blank_period_end,last_blank_period_length,months_since_last_blank_period,total_units_before_last_blank_period,monthly_units_over_last_blank_period,longest_blank_period_start,longest_blank_period_end,longest_blank_period_length,months_since_longest_blank_period,total_units_before_longest_blank_period,monthly_units_over_longest_blank_period,lifetime_monthly_units,idle,units_avg_3,units_avg_6,units_avg_12,units_std_3,units_std_6,units_std_12,transaction_month,rel_units_avg_3_6,rel_units_avg_3_12,rel_units_avg_6_12,rel_units_avg_3_6_df,rel_units_avg_3_6_ddf,rel_units_avg_3_12_df,rel_units_avg_3_12_ddf,rel_units_avg_6_12_df,rel_units_avg_6_12_ddf,cv_monthly_units_over_blank_periods,rel_units_avg_3_lifetime,rel_units_avg_6_lifetime,rel_units_avg_12_lifetime
14235904431,499053,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-03-31,2022-03-31,0,394.6428698857065,183.0,72.98505102774185,3.0,5.550000000000001,1.1499999999999997,2019-08-31,2019-10-31,2.0,29.0,8.8,4.4,2016-04-30,2016-11-30,7.0,64.0,46.9,6.7,5.407173994243033,0,2.6364,3.0636,3.0371,0.3674,0.9747,1.1054,2022-02-28,-0.139,-0.132,0.009,-0.133,-0.254,-0.065,-0.179,0.06999999999999999,0.069,0.207,-0.5124255289718899,-0.43341937890998405,-0.4383202753908841
14235905156,497966,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-02-29,2022-03-31,0,736.828067408471,146.0,74.00355243434157,0.0,8.396,4.035,9999-99-99,9999-99-99,0.0,0.0,8.396,8.396,9999-99-99,9999-99-99,0.0,0.0,8.396,8.396,9.956658068032741,0,8.396,10.8834,13.0237,4.035,5.45,5.6604,2022-02-28,-0.229,-0.355,-0.164,-0.10200000000000001,-0.10200000000000001,-0.207,-0.16799999999999998,-0.139,-0.093,0.481,-0.15674517065554897,0.09307760953875625,0.3080392950134976
14235905800,499059,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-02-29,2021-12-31,0,14659.71120128368,81.0,71.04661286679398,16.0,167.76110119047618,99.94942286991254,2021-07-31,2021-11-30,4.0,1.0,345.8,86.45,2020-05-31,2020-12-31,7.0,12.0,342.4,48.91,206.33933990307636,0,93.4028,53.373,90.8926,155.3524,126.2045,155.386,2022-02-28,0.75,0.028,-0.413,0.841,0.841,0.0,0.0,-0.544,-0.544,0.596,-0.5473340176242009,-0.7413338628248455,-0.559499414688954
14235912293,498061,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2015-09-30,2021-10-31,0,1024.4,140.0,74.03640731842543,6.0,9.605,5.872176626544312,2021-08-31,2021-10-31,2.0,0.0,7.8,3.9,2020-01-31,2021-04-30,15.0,6.0,4.2,0.28,13.836435844247912,1,0.0,1.4,3.15,0.0,2.7024,4.0184,2022-02-28,-1.0,-1.0,-0.556,-0.16100000000000003,-0.20500000000000007,-0.15900000000000003,-0.15900000000000003,-0.545,-0.18300000000000005,0.611,-1.0,-0.8988178736374506,-0.7723402156842638
14235912699,498593,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2015-10-31,2021-12-31,0,847.6514435412098,218.0,75.0220538409413,5.0,1.6093333333333333,1.2484130370639002,2021-08-31,2021-12-31,4.0,0.0,2.0,0.5,2020-03-31,2020-08-31,5.0,16.0,7.6,1.52,11.298696851706644,0,0.8379,0.7645,1.5793,1.4512,1.2616,1.6878,2022-02-28,0.096,-0.469,-0.516,0.29800000000000004,0.017000000000000015,0.0,-0.08900000000000008,-0.181,0.009000000000000036,0.776,-0.9258410052949215,-0.9323373296908551,-0.8602228185490746
14235928133,498920,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-05-31,2022-03-31,0,286.2913640017894,62.0,70.98090309862626,16.0,2.212455182026271,0.4847693348925008,2021-12-31,2022-03-31,3.0,0.0,9.5,3.17,2016-11-30,2017-02-28,3.0,61.0,4.6,1.53,4.0333575863918565,0,3.5745,2.7283,3.1915,3.9415,3.4679,2.9752,2022-02-28,0.31,0.12,-0.145,0.263,0.381,0.0,0.20900000000000002,-0.215,-0.14300000000000004,0.219,-0.11376565964297237,-0.323566050973261,-0.20872376633110823
14235928166,498727,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2015-12-31,2021-10-31,0,525.9999999999999,329.0,71.01375798271012,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,7.407015414225316,0,0.0,0.8571,1.5,0.0,0.9897,1.1902,2022-02-28,-1.0,-1.0,-0.429,-0.43700000000000006,-0.1740000000000001,-0.273,-0.08400000000000007,-0.05199999999999999,-0.016000000000000014,,-1.0,-0.8842853764886296,-0.7974892833192677
14235928380,498489,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2015-10-31,2022-03-31,0,2211.6967702786246,822.0,77.97899340848888,3.0,3.483333333333334,2.816666666666667,2020-02-29,2020-05-31,3.0,22.0,2.0,0.67,2020-02-29,2020-05-31,3.0,22.0,2.0,0.67,28.36272531363372,0,19.8229,20.4702,17.7743,6.9369,8.6772,7.7091,2022-02-28,-0.032,0.115,0.152,-0.28300000000000003,-0.24200000000000005,-0.303,-0.25299999999999995,0.01899999999999999,0.021999999999999992,0.809,-0.3010932559971132,-0.27827104858078827,-0.37332185805656537
14236010568,498167,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-03-31,2022-03-31,0,838.6635943522384,79.0,72.98505102774185,11.0,7.660833333333334,2.4906102833107657,2020-12-31,2021-02-28,2.0,13.0,9.6,4.8,2018-07-31,2018-11-30,4.0,40.0,11.5,2.88,11.490895499044862,0,12.9925,12.5672,12.5225,3.6888,3.5992,3.5598,2022-02-28,0.034,0.038,0.004,0.063,0.069,0.097,0.173,0.036000000000000004,0.10900000000000001,0.325,0.13067776145731658,0.0936658505896778,0.08977581434283226
14236011012,499099,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2019-06-30,2022-03-31,0,125.43457076337464,19.0,34.0191585042814,8.0,2.015748299319728,1.2809071915540886,2021-05-31,2021-12-31,7.0,3.0,18.7,2.67,2020-06-30,2021-01-31,7.0,14.0,7.4,1.06,3.6871744122532712,1,12.006,6.8606,5.5603,7.7027,8.3189,8.127,2022-02-28,0.75,1.159,0.234,0.0,0.0,0.392,-0.521,0.224,-0.298,0.635,2.2561519086543584,0.8606659823849815,0.5080111159162773
14236011178,499052,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-02-29,2022-03-31,0,467.1680194702625,82.0,74.00355243434157,12.0,5.158484848484848,2.8454203373552875,2021-08-31,2021-10-31,2.0,5.0,14.8,7.4,2016-10-31,2017-03-31,5.0,60.0,37.3,7.46,6.312778293781904,0,9.2033,8.4304,8.1844,1.786,4.2737,3.3159,2022-02-28,0.092,0.124,0.03,0.037,-0.235,0.0,-0.31,-0.035,-0.061000000000000006,0.552,0.45788424235732533,0.33545003604893847,0.2964814569936102
14236011228,499051,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-04-30,2016-04-30,0,4.5,2.0,1.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,-1.0
14236011293,499079,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-04-30,2021-12-31,0,169.797848737261,23.0,69.04246493767839,18.0,2.4688888888888885,0.9088106119511709,2021-07-31,2021-12-31,5.0,0.0,9.6,1.92,2019-03-31,2019-09-30,6.0,27.0,9.6,1.6,2.4593248356722213,0,2.3745,1.3568,1.5915,4.1127,3.3236,3.5587,2022-02-28,0.75,0.492,-0.147,0.88,0.88,0.499,0.499,-0.288,-0.2879999999999999,0.368,-0.03449110684438551,-0.4483038676632816,-0.3528711714225477
14236011301,499090,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-05-31,2022-03-31,0,1586.6706226420072,297.0,70.98090309862626,10.0,5.188888888888888,1.3042191741885212,2021-10-31,2021-12-31,2.0,3.0,11.3,5.65,2017-08-31,2017-10-31,2.0,53.0,3.0,1.5,22.353485985341248,0,8.3761,8.0149,7.5004,4.8359,5.0694,5.3038,2022-02-28,0.045,0.117,0.069,-0.265,-0.702,-0.16300000000000003,-0.5890000000000001,0.092,0.093,0.251,-0.6252888696871353,-0.6414474232226717,-0.6644639675029417
14236031895,499113,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-06-30,2022-03-31,0,185.2913981291268,68.0,69.99525657611039,12.0,1.92522560697332,1.955406567356284,2021-12-31,2022-03-31,3.0,0.0,5.96,1.99,2020-01-31,2020-04-30,3.0,23.0,2.0,0.67,2.6471993559684637,0,2.0645,2.3654,1.8798,2.4362,2.004,1.7529,2022-02-28,-0.127,0.098,0.258,-0.454,-0.40800000000000003,-0.5720000000000001,-0.46399999999999997,0.0,0.03699999999999998,1.016,-0.22011918167579278,-0.1064518829430467,-0.28989103304148955
14236091311,497992,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-02-29,2022-02-28,0,841.0424458226092,208.0,72.98505102774185,4.0,14.937500000000002,20.086014257437935,2021-10-31,2021-12-31,2.0,2.0,4.8,2.4,2018-03-31,2018-05-31,2.0,45.0,99.3,49.65,11.523489180036695,0,4.5106,4.9203,7.0869,2.7985,2.2539,3.6634,2022-02-28,-0.083,-0.364,-0.306,0.074,-0.131,0.10699999999999998,0.06599999999999995,0.067,0.20500000000000002,1.345,-0.6085734164775224,-0.5730199488082192,-0.38500397845842094
14236092848,498039,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-03-31,2022-03-31,0,1679.5395525725762,752.0,72.98505102774185,0.0,14.503,2.0524,9999-99-99,9999-99-99,0.0,0.0,14.503,14.503,9999-99-99,9999-99-99,0.0,0.0,14.503,14.503,23.012103559867047,0,14.503,15.4017,13.9677,2.0524,2.892,3.5252,2022-02-28,-0.058,0.038,0.103,-0.114,0.03,-0.058,0.08000000000000002,0.065,0.055999999999999994,0.142,-0.3697664378108773,-0.3307130762760663,-0.3930281095918769
14236093135,497983,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-05-31,2022-01-31,0,128.3840402085953,71.0,69.04246493767839,13.0,1.3732867132867133,1.089008385927484,2021-09-30,2021-11-30,2.0,2.0,3.8,1.9,2019-11-30,2020-11-30,12.0,14.0,2.2,0.18,1.8594938683675613,0,2.346,1.8834,2.0487,1.5609,1.7472,1.8064,2022-02-28,0.246,0.145,-0.081,0.279,0.5609999999999999,0.086,0.16899999999999998,-0.176,-0.357,0.793,0.2616336304779212,0.012856257306955124,0.10175141464625634
14236099090,497964,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-06-30,2022-01-31,0,338.84675763226403,140.0,68.05681841516252,11.0,1.6613636363636366,0.6410049000670814,2021-11-30,2022-01-31,2.0,0.0,4.8,2.4,2020-10-31,2021-02-28,4.0,11.0,1.5,0.38,4.978880375588813,0,2.3867,2.0495,1.6122,2.3868,2.3667,2.0396,2022-02-28,0.165,0.48,0.271,0.0,-0.471,0.16899999999999998,-0.30000000000000004,0.14500000000000002,0.232,0.386,-0.5206351990897665,-0.588361268921304,-0.6761922604317767
14236099900,603866,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-09-30,2019-03-31,0,2141.0000000000005,127.0,30.963654284482228,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,69.14558534755976,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,-1.0
14236100377,498162,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2015-11-30,2022-02-28,0,1853.2956820008944,202.0,75.97484547937329,10.0,12.845612885098197,24.85983353961,2021-12-31,2022-02-28,2.0,0.0,4.75,2.37,2019-07-31,2019-12-31,5.0,26.0,9.6,1.92,24.393543288009095,0,2.3739,1.3565,18.1413,2.3739,2.1449,23.3487,2022-02-28,0.75,-0.869,-0.925,1.171,0.7370000000000001,0.06999999999999995,0.061999999999999944,-0.030000000000000027,0.23299999999999998,1.935,-0.9026832645027459,-0.9443910224937759,-0.25630730288709025
14236207362,497990,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-03-31,2022-03-31,0,2517.984656346244,210.0,72.98505102774185,0.0,16.774,5.5915,9999-99-99,9999-99-99,0.0,0.0,16.774,16.774,9999-99-99,9999-99-99,0.0,0.0,16.774,16.774,34.50000542424982,0,16.774,25.6566,24.608,5.5915,12.1894,10.4957,2022-02-28,-0.346,-0.318,0.043,-0.15599999999999997,0.06800000000000003,-0.268,-0.08299999999999999,-0.129,-0.20299999999999999,0.333,-0.5137971778923354,-0.25633055170576435,-0.2867247498255985
14236207800,499089,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-05-31,2022-01-31,0,144.34546068516983,61.0,69.04246493767839,13.0,1.1426739926739926,0.6672181533322576,2021-10-31,2022-01-31,3.0,0.0,4.8,1.6,2019-12-31,2020-11-30,11.0,14.0,2.2,0.2,2.0906765251713444,0,1.6614,1.6351,1.6621,2.8776,2.6319,2.309,2022-02-28,0.016,-0.0,-0.016,-0.21700000000000003,-0.575,-0.639,-1.2710000000000001,-0.34600000000000003,-0.525,0.584,-0.20532900236021084,-0.2179086624287834,-0.20499418251047702
14236225851,498435,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2015-12-31,2022-03-31,0,1136.204241251571,325.0,75.97484547937329,0.0,8.015,0.7666,9999-99-99,9999-99-99,0.0,0.0,8.015,8.015,9999-99-99,9999-99-99,0.0,0.0,8.015,8.015,14.95500562169677,0,8.015,7.4371,9.105,0.7666,1.5182,2.7547,2022-02-28,0.078,-0.12,-0.183,0.22399999999999998,0.236,0.08399999999999999,0.11099999999999999,-0.11499999999999999,-0.09699999999999999,0.096,-0.4640590446604839,-0.5027016245844648,-0.3911737494240432
14236226917,499060,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-03-31,2022-01-31,0,190.29351526452825,24.0,71.04661286679398,21.0,2.713968253968253,0.8842481749888013,2021-08-31,2022-01-31,5.0,0.0,8.6,1.72,2017-02-28,2017-07-31,5.0,54.0,10.4,2.08,2.678431913725592,0,2.3734,2.5848,2.3078,4.1108,4.0939,4.0035,2022-02-28,-0.082,0.028,0.12,0.0,-0.918,0.0,-1.028,0.0,-0.31,0.326,-0.11388451286084941,-0.034957735250157475,-0.1383764552036187
14236247731,499074,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-04-30,2022-03-31,0,680.66808041719,267.0,71.99940450522598,4.0,1.412304359483282,0.6629566351469586,2021-12-31,2022-02-28,2.0,1.0,3.72,1.86,2020-03-31,2020-11-30,8.0,16.0,3.8,0.48,9.453801529258268,0,2.8115,2.6923,3.9538,1.6235,1.703,2.2636,2022-02-28,0.044,-0.289,-0.319,-0.0030000000000000027,-0.303,0.07200000000000001,-0.09900000000000003,0.07,0.08600000000000002,0.469,-0.7026064074543157,-0.7152150918688438,-0.5817767077335492
14236248028,499066,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2016-04-30,2022-03-31,0,403.0939609907034,130.0,71.99940450522598,8.0,3.8481677869937942,1.334923616228647,2021-12-31,2022-03-31,3.0,0.0,12.35,4.12,2016-04-30,2017-09-30,17.0,54.0,23.0,1.35,5.598573540444288,0,3.8868,5.0067,5.2373,5.0563,4.4167,4.7472,2022-02-28,-0.224,-0.258,-0.044,-0.15000000000000002,-0.12100000000000001,-0.097,0.14500000000000002,0.05,0.276,0.347,-0.3057517290928442,-0.10571863282112352,-0.06452956951166842
14236271947,399051,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2016-01-31,2022-03-31,0,31250.254694663778,1846.0,74.95634407277358,2.0,49.05,0.0,2018-02-28,2018-04-30,2.0,47.0,98.1,49.05,2018-02-28,2018-04-30,2.0,47.0,98.1,49.05,416.91273875795684,0,428.9155,401.1517,420.3302,35.4135,49.7065,55.4367,2022-02-28,0.069,0.02,-0.046,0.013000000000000005,-0.027999999999999997,0.019,-0.017,0.005999999999999998,0.007999999999999993,0.0,0.02878962460538174,-0.03780416689811697,0.00819706601487941
14236284890,498557,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2015-10-31,2022-03-31,0,9952.212716918715,1498.0,77.97899340848888,0.0,112.2333,35.3115,9999-99-99,9999-99-99,0.0,0.0,112.2333,112.2333,9999-99-99,9999-99-99,0.0,0.0,112.2333,112.2333,127.62684258803611,0,112.2333,162.6619,269.6861,35.3115,73.842,171.5535,2022-02-28,-0.31,-0.584,-0.397,0.07600000000000001,0.23,0.030000000000000027,0.201,-0.025000000000000022,0.07199999999999995,0.315,-0.12061367558644846,0.27451166777707403,1.1130829105481663
14291334408,717549,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2017-12-31,2022-01-31,0,122.0467576322641,40.0,50.01948705312224,18.0,2.1777777777777776,0.3304971937274633,2021-11-30,2022-01-31,2.0,0.0,4.8,2.4,2017-12-31,2018-03-31,3.0,46.0,5.7,1.9,2.4399841906144832,0,2.3867,2.0495,2.2456,2.3868,2.3667,2.3941,2022-02-28,0.165,0.063,-0.087,0.0,0.0020000000000000018,0.074,0.144,0.063,0.121,0.152,-0.021837924532234113,-0.16003554126149644,-0.07966616806870772
14291355825,733484,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-05-31,2021-12-31,0,29.974462184315254,14.0,44.03989814985934,9.0,0.6091269841269841,0.2625107227650738,2021-05-31,2021-12-31,7.0,0.0,2.5,0.36,2018-09-30,2019-04-30,7.0,32.0,2.4,0.34,0.6806206063946356,1,0.5936,0.3392,0.4062,1.0282,0.8309,0.9087,2022-02-28,0.75,0.461,-0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.431,-0.12785479248945858,-0.5016313099939763,-0.40319173973924877
14291401306,717955,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,91.1103947820158,37.0,50.93942380747038,13.0,1.3323593837406082,0.822642830597255,2021-12-31,2022-03-31,3.0,0.0,2.14,0.71,2021-03-31,2021-08-31,5.0,7.0,2.5,0.5,1.7886027750603308,0,0.5343,0.6624,0.5948,0.9254,1.0519,1.0337,2022-02-28,-0.193,-0.102,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.617,-0.701275203499571,-0.6296550529629716,-0.6674499177270163
14291405281,498031,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,187.46236250264377,37.0,50.93942380747038,12.0,2.5896969696969703,0.8935294386127325,2021-04-30,2021-07-31,3.0,8.0,9.6,3.2,2020-08-31,2021-02-28,6.0,13.0,4.8,0.8,3.6801037092836535,0,7.0289,7.4451,5.943,3.123,2.8282,4.128,2022-02-28,-0.056,0.183,0.253,-0.10400000000000001,0.097,-0.265,-0.04800000000000004,-0.129,-0.178,0.345,0.9099733472914009,1.023067986159884,0.6149001412671676
14291481845,717725,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2017-11-30,2022-03-31,0,270.57839453084586,48.0,52.97642662066983,12.0,2.895454545454545,1.5056642366040411,2021-06-30,2021-08-31,2.0,7.0,4.8,2.4,2018-04-30,2018-06-30,2.0,45.0,15.1,7.55,5.107524455514601,0,9.5212,10.855,7.5321,0.0455,3.2031,4.8731,2022-02-28,-0.123,0.264,0.441,-0.128,-0.048,-0.07300000000000001,0.025999999999999968,0.11099999999999999,0.10499999999999998,0.52,0.864151622361778,1.1252957464119124,0.4747065952601718
14291516582,733523,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2021-12-31,0,60.371478470699074,25.0,46.04404607897493,8.0,1.2937500000000002,1.0472827771322213,2021-08-31,2021-12-31,4.0,0.0,9.4,2.35,2019-09-30,2020-03-31,6.0,21.0,2.2,0.37,1.311167970928308,0,2.7929,2.9388,2.4976,4.8374,4.6707,4.3461,2022-02-28,-0.05,0.118,0.177,0.0,0.0,0.0,-0.267,0.0,-0.28099999999999997,0.809,1.1300855892800863,1.2413604245681256,0.904866542943157
14291521400,715311,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2017-11-30,2022-03-31,0,917.4154995260324,488.0,52.97642662066983,5.0,3.1875,2.7005497125585376,2021-07-31,2021-09-30,2.0,6.0,2.0,1.0,2020-06-30,2020-11-30,5.0,16.0,20.0,4.0,17.31742886501303,0,9.5762,6.3293,4.0254,3.8624,4.8708,4.6551,2022-02-28,0.513,1.379,0.572,-0.014000000000000012,-0.08100000000000002,0.05699999999999994,-0.2610000000000001,0.050999999999999934,-0.09700000000000009,0.847,-0.4470195272840352,-0.6345127184101046,-0.7675520984450152
14291525161,498057,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2021-11-30,0,232.5000000000001,39.0,46.963982833323065,12.0,2.119444444444444,0.3989473030580404,2021-09-30,2021-11-30,2.0,0.0,4.8,2.4,2019-11-30,2020-02-29,3.0,21.0,4.8,1.6,4.950602269512603,0,13.15,8.8857,5.9833,22.7765,17.9688,14.2282,2022-02-28,0.48,1.198,0.485,0.0,0.019000000000000017,0.1379999999999999,0.32599999999999985,0.09299999999999997,0.19999999999999996,0.188,1.6562424699277336,0.7948725258583164,0.20860042359837316
14291634229,735299,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2019-01-31,2021-05-31,0,32.5,10.0,28.95950635536664,7.0,0.7916666666666666,0.6832607394657169,2021-01-31,2021-05-31,4.0,0.0,9.4,2.35,2020-03-31,2020-08-31,5.0,9.0,2.0,0.4,1.1222566987567886,0,0.0,0.0,0.7833,0.0,0.0,2.598,2022-02-28,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863,-1.0,-1.0,-0.3020313437489635
14292003572,831502,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2022-03-31,0,9229.516449802111,935.0,42.98854185917576,2.0,0.75,0.0,2018-10-31,2019-02-28,4.0,37.0,3.0,0.75,2018-10-31,2019-02-28,4.0,37.0,3.0,0.75,214.69712743541456,0,186.6553,209.3459,241.3851,9.3885,33.9955,57.8868,2022-02-28,-0.108,-0.227,-0.133,0.05,0.129,0.054999999999999966,0.14499999999999996,0.013999999999999985,0.03799999999999998,0.0,-0.13061109745797658,-0.024924541372936253,0.1243052149014604
14292007771,857483,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-10-31,2022-02-28,0,48.27338191085754,25.0,40.951539045976304,12.0,0.9916397758824292,0.3267224142008799,2021-12-31,2022-02-28,2.0,0.0,2.85,1.42,2019-01-31,2019-06-30,5.0,32.0,2.5,0.5,1.1787928618912467,0,1.4433,1.3248,1.1478,1.0079,1.0255,1.0037,2022-02-28,0.089,0.257,0.154,0.030999999999999993,-0.07700000000000001,-0.04199999999999998,-0.25999999999999995,-0.07400000000000001,-0.16500000000000004,0.329,0.2243881403255022,0.12386157299468249,-0.026292033904516527
14292007797,836138,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-08-31,2022-01-31,0,4049.560439234088,239.0,42.03575022074375,1.0,2.95,0.0,2018-08-31,2018-12-31,4.0,37.0,11.8,2.95,2018-08-31,2018-12-31,4.0,37.0,11.8,2.95,96.33610481479442,0,39.2651,45.7086,98.3217,23.2704,19.8718,75.7215,2022-02-28,-0.141,-0.601,-0.535,-0.06399999999999999,-0.248,-0.06399999999999995,-0.08599999999999997,-0.03700000000000003,0.05799999999999994,0.0,-0.5924155323127616,-0.5255299133396093,0.02061112174945081
14292008456,498136,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-06-30,2022-03-31,0,36691.237861316185,949.0,46.01119119489107,0.0,870.1614,204.0199,9999-99-99,9999-99-99,0.0,0.0,870.1614,870.1614,9999-99-99,9999-99-99,0.0,0.0,870.1614,870.1614,797.4415986298189,0,870.1614,982.3637,1143.1788,204.0199,205.5821,256.785,2022-02-28,-0.114,-0.239,-0.141,-0.038000000000000006,-0.06300000000000001,-0.097,-0.05100000000000002,-0.06999999999999999,0.006000000000000001,0.234,0.09119138190825475,0.231894224840939,0.4335580210064711
14292010494,498065,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2019-04-30,2022-03-31,0,14258.117858097572,906.0,36.02330643339699,0.0,409.8316,70.7644,9999-99-99,9999-99-99,0.0,0.0,409.8316,409.8316,9999-99-99,9999-99-99,0.0,0.0,409.8316,409.8316,395.80258642996074,0,409.8316,402.0752,419.9772,70.7644,56.1286,57.8987,2022-02-28,0.019,-0.024,-0.043,0.025,0.069,0.009000000000000001,0.064,-0.015999999999999997,-0.0049999999999999975,0.173,0.035444471691247384,0.015847833705728512,0.06107745224226083
14292013324,804251,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-05-31,2022-03-31,0,1720.5996406337472,642.0,46.996837717406926,0.0,62.6154,6.6996,9999-99-99,9999-99-99,0.0,0.0,62.6154,62.6154,9999-99-99,9999-99-99,0.0,0.0,62.6154,62.6154,36.61096627351297,0,62.6154,63.1231,58.1218,6.6996,8.1102,9.9969,2022-02-28,-0.008,0.077,0.086,0.039,0.06799999999999999,0.0020000000000000018,0.054000000000000006,-0.04200000000000001,-0.02300000000000002,0.107,0.7102908328672145,0.7241582625386161,0.5875516523050506
14292013332,742065,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,7968.122270849127,439.0,50.93942380747038,0.0,88.7796,22.1187,9999-99-99,9999-99-99,0.0,0.0,88.7796,88.7796,9999-99-99,9999-99-99,0.0,0.0,88.7796,88.7796,156.42348647219256,0,88.7796,98.0026,139.2682,22.1187,28.8838,64.4972,2022-02-28,-0.094,-0.363,-0.296,0.07799999999999999,0.08299999999999996,0.04200000000000004,0.13300000000000006,-0.014999999999999958,0.09000000000000008,0.249,-0.43244072867674915,-0.3734789946813905,-0.10967206305839665
14292013852,824470,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-07-31,2022-03-31,0,4345.821556272202,713.0,44.992689788291344,0.0,80.9264,12.2835,9999-99-99,9999-99-99,0.0,0.0,80.9264,80.9264,9999-99-99,9999-99-99,0.0,0.0,80.9264,80.9264,96.58950324421669,0,80.9264,101.5437,113.7755,12.2835,35.4229,31.8718,2022-02-28,-0.203,-0.289,-0.108,0.026999999999999996,0.199,-0.04899999999999999,0.134,-0.095,-0.082,0.152,-0.16216154673261057,0.05129125411544083,0.17792820315402463
